,Unnamed: 0,sha256,time,datasets
5406,5406.0,880bf8d6ca6e774a92684c2eb5d3c0207b29d82cef21091d1a774c219a631b97,2014-08-02 17:47:06,"(2013-01-01, 2016-01-01]"
5411,5411.0,7fed4d72c44f7d30157ea4b01b2edcfddfbe20ca3803c762a032537ca1dfa0ed,2013-08-06 19:22:02,"(2013-01-01, 2016-01-01]"
5412,5412.0,00c91822bf27c14f489a589e8faa4669f37c5da23fcc5c46bdfb923d1ab6213f,2014-12-18 15:41:42,"(2013-01-01, 2016-01-01]"
5413,5413.0,630861ac6f76db2b8e93ba3a0cc4b5246de540fc7d7dd721d7a752c9a172670f,2014-05-15 21:17:40,"(2013-01-01, 2016-01-01]"
5416,5416.0,171185adb0c42348f487ac5932b85cac142f54744f6dd315c28673c346eb8903,2015-02-04 17:20:26,"(2013-01-01, 2016-01-01]"
5421,5421.0,604d1ca523d9b674884508ec39ab5abc3f8eee46c65f5dd4f6cd1243183766f4,2013-04-14 13:25:52,"(2013-01-01, 2016-01-01]"
5422,5422.0,c8c653e153a5cdbed3d74d1d72cbb76888e889f2e832e57b0f6bf310498c9451,2015-01-18 22:12:10,"(2013-01-01, 2016-01-01]"
5425,5425.0,2a8467d6c20a84cad5d08e5e1fd733f15b3779d9fcf5e4e68c9bf5152fab14ac,2014-11-19 17:55:06,"(2013-01-01, 2016-01-01]"
5426,5426.0,571875bfcc7f737824f3834f89b13c1c5828af991071bdfd5f0734589fe03bac,2013-07-16 11:43:04,"(2013-01-01, 2016-01-01]"
5427,5427.0,24e700f1e74f5f4df831bbe7a57fb1b3c908719838a1e740673d943636304306,2015-12-02 14:02:54,"(2013-01-01, 2016-01-01]"
5428,5428.0,c6918c84f5fe8b58da8e5afc00d86d1d838dcd6f0bcf60d2c4a808900848425e,2013-08-28 13:05:08,"(2013-01-01, 2016-01-01]"
5432,5432.0,616d5be52f34fdebdf236dd2be3a7bab6ab17554adc4bd0eb4946a05f2ec1d54,2015-02-13 16:54:44,"(2013-01-01, 2016-01-01]"
5436,5436.0,07dd4443a4db8d669bf73d657639033731c0f91660c3984ac184d24e68cd4d6b,2015-07-15 10:38:16,"(2013-01-01, 2016-01-01]"
5438,5438.0,bf8e1c80b447091c05e8ff1f6dff1f32e24b8f540dd42056795de064b4196a31,2014-04-11 13:03:36,"(2013-01-01, 2016-01-01]"
5440,5440.0,a346d574f8055c9bb97f85b7cbec99903ed8d7c4a62d9546db6b2b8dc89ecee0,2014-01-15 17:34:22,"(2013-01-01, 2016-01-01]"
5441,5441.0,262397f5442551e68e8395bd735d72c8339a449a885d29e42a17b9a92823a67c,2014-01-17 01:46:24,"(2013-01-01, 2016-01-01]"
5443,5443.0,9799914c9b5de1062acd01a1c68407ec7fbfa9d10f2b60914ff573d1822cd2dd,2013-09-10 11:53:42,"(2013-01-01, 2016-01-01]"
5444,5444.0,1bbaa32dff170f17d7af8d16959fa365cf757ec4bd99020344dd6dc0e4366231,2014-06-19 10:33:56,"(2013-01-01, 2016-01-01]"
5448,5448.0,d87cc29a5e3f1d15655f94ae2d343ab453126ec831446dc6ba0f1e4da17f77c8,2013-07-05 23:01:04,"(2013-01-01, 2016-01-01]"
5450,5450.0,3cdf3f6fd8f0ebd2f5a791326ed5a98c6fdb79ddb15d93f3c15bae9eea7461fe,2013-02-04 21:11:34,"(2013-01-01, 2016-01-01]"
5451,5451.0,501c2599cc4a4db425813019e4a3bfbda95f5bed9c391b15326988f365c683f9,2014-09-24 13:45:06,"(2013-01-01, 2016-01-01]"
5453,5453.0,8726b620ca96cafd258f30a5e28c6e598599e1a4070696377bb54bc93abdf554,2015-02-14 11:35:58,"(2013-01-01, 2016-01-01]"
5454,5454.0,0e86b622148f20a94fec7c76c3e214a5744f7126e7200a89190eed06d1b799f2,2014-08-03 07:23:54,"(2013-01-01, 2016-01-01]"
5455,5455.0,6759b11248a81f6f829a244a6c0dd0790829be692a707fdf7da64763fafe1001,2014-04-23 13:09:16,"(2013-01-01, 2016-01-01]"
5456,5456.0,647fcbf45c7b9c1cd9eb846bcb9e50b8d2ddfb8a85e2f47ac0fcf81b9ef26443,2015-03-02 10:26:02,"(2013-01-01, 2016-01-01]"
5457,5457.0,b1c9ab50ae0a0122b67b13f2de453d3c4989da7d3e5b7dba0ffa69a516182edf,2014-08-04 16:14:20,"(2013-01-01, 2016-01-01]"
5461,5461.0,ee23117368d8709445f8cd90d736e9341f509cf0b2ed44fbb7ea2f503a9b8285,2013-11-30 23:58:56,"(2013-01-01, 2016-01-01]"
5464,5464.0,d97d07b808e96f660bc5ffb9d256a0b387b3dc12f1e9475a6548516e2be757c6,2015-12-21 17:24:16,"(2013-01-01, 2016-01-01]"
5466,5466.0,d695a3a7805dce9875b4067bc494d6e2764545ae75df7f9b40584e16649f1e68,2014-06-14 15:44:18,"(2013-01-01, 2016-01-01]"
5467,5467.0,dc37dc0359358b471ba9e3f93f1b6ddd1698a64f6624502d81fe7baf16281918,2013-05-09 18:11:46,"(2013-01-01, 2016-01-01]"
5473,5473.0,c343e0713304447b75e52823aba7c429fd56dcee8492e0c4295bf57b7d14a47b,2015-01-09 10:49:36,"(2013-01-01, 2016-01-01]"
5475,5475.0,25384be7a16a3579bf98526b214f4429e093e4259e7b5455df92b1be405c8a95,2014-09-12 14:25:40,"(2013-01-01, 2016-01-01]"
5476,5476.0,1d9a8278230accaa916c3e3f22c85d71ed7c497d091560f4e5eb9c238b940e45,2013-11-09 21:09:24,"(2013-01-01, 2016-01-01]"
5478,5478.0,510d4209dd344ab564043b89b04b60e4a6dd51161d073f7a4e36b031ed61d721,2013-07-22 14:40:26,"(2013-01-01, 2016-01-01]"
5479,5479.0,3e4937ed65bc5a2fd6476f060109ef80f301bd67f8a2cc4075b4d2bcb3d0a84f,2013-08-17 19:06:48,"(2013-01-01, 2016-01-01]"
5486,5486.0,6c5349383e6fbf278cc234bf1fb96c7cce0d0066b1279a592b08c9db79c40ef1,2014-11-26 23:24:50,"(2013-01-01, 2016-01-01]"
5487,5487.0,f7f5ee1f780910854ef220332d6f48c420943fe8fce6763db3a2f5872416b15f,2013-06-26 16:58:28,"(2013-01-01, 2016-01-01]"
5489,5489.0,8673723fcc17db0f0feebf4f3ceec874f3c7f276e1c5fedd800ab497da111da5,2015-02-16 14:41:12,"(2013-01-01, 2016-01-01]"
5490,5490.0,9fad74e5c81eed5b9fc65b500e3ed9d59e9f401950773080b241904327ad4f61,2013-04-11 21:36:48,"(2013-01-01, 2016-01-01]"
5491,5491.0,8c197f4f2f9026b5765f9f0d3b02016d343c83264f1efe13a69d27c88206e49e,2014-07-14 23:47:22,"(2013-01-01, 2016-01-01]"
5492,5492.0,9d763f6bd02116cc3387a9bb32ed1db13df90a528b5c73dbea91c9099bfe6fdc,2013-01-31 21:12:06,"(2013-01-01, 2016-01-01]"
5498,5498.0,ae6da313e01c52014274d0fadf46ce9e2b1d72f7bdb574b079296fd7d37bd91b,2014-01-17 18:12:30,"(2013-01-01, 2016-01-01]"
5500,5500.0,1b2bc74e4198ab4159a068b8aecf4c750814ea2bf619cee0aedc6297fd0fa12c,2013-12-05 03:25:22,"(2013-01-01, 2016-01-01]"
5506,5506.0,f9e8bbf37879b294fb6b96282005c3328c22517c3b7dbb5e63d7b4dd5def69eb,2014-12-28 05:05:22,"(2013-01-01, 2016-01-01]"
5508,5508.0,dadd71fdd2b533952814287e45875df6f0be97bbc910e9dd995f1bdda5dc72ed,2013-07-15 09:29:56,"(2013-01-01, 2016-01-01]"
5509,5509.0,1170fbcc15333edf53e9b9dc00fb9507fec3cb4ac1e5a0d526a5ebc1b401809c,2014-01-30 19:40:12,"(2013-01-01, 2016-01-01]"
5511,5511.0,0b2431b713cdbb9eee3ac08ac3a24b768429b7ded74117dd42c4e76c7bb64b9d,2013-11-16 14:51:14,"(2013-01-01, 2016-01-01]"
5512,5512.0,dfe916877daba1728252c90e570dd7251a30d2f1287ead049f1f9cbec8e7c856,2013-11-27 09:53:24,"(2013-01-01, 2016-01-01]"
5513,5513.0,2dd3c515c187d20aee97cae0fb6a27cc443a6f229730bc2472da3f501e6329c4,2014-07-07 19:46:22,"(2013-01-01, 2016-01-01]"
5515,5515.0,9bb8038232222dfe53eaa8214aa7ef6a782753d42df432bdcf5818d750432399,2014-01-23 16:16:58,"(2013-01-01, 2016-01-01]"
5516,5516.0,fd2c76b19c1e9443f66ea1f95dd0e4f18418788f786314bcde3805ef344f1eb1,2014-04-20 15:32:44,"(2013-01-01, 2016-01-01]"
5518,5518.0,44efd77f38103be4a263f91a4e99c23cf4a87d3a63ddf9b82192cec06ac7586e,2014-10-20 00:46:26,"(2013-01-01, 2016-01-01]"
5522,5522.0,901fdc26bfd592ee92b04a53b473eb423514b5ec04b3745dc66132347f1b06bd,2013-07-30 04:03:56,"(2013-01-01, 2016-01-01]"
5523,5523.0,265f441cd394abe90efd0ec1bc14b088b4e6da627d713e63324c96cf0d4fb05a,2014-11-07 17:49:06,"(2013-01-01, 2016-01-01]"
5524,5524.0,acf2ae9489d98861f2a3b98fbbc4c13bedbf2af11b97f6997033c7219bb71661,2014-11-22 18:14:46,"(2013-01-01, 2016-01-01]"
5527,5527.0,518a4776b66a2f882b737c61d07d6ba40998d775181b6fbe052954754925eb23,2014-06-10 14:45:36,"(2013-01-01, 2016-01-01]"
5530,5530.0,bc6e6a7204aff970b8eb7e614ef2f3f312795652b048cf50253c662ee8146911,2014-08-26 15:10:50,"(2013-01-01, 2016-01-01]"
5531,5531.0,7b94054ae1f1db0551ee79f74bf7382940ea257bde25a31dc63946bd30ff29db,2013-02-24 16:02:56,"(2013-01-01, 2016-01-01]"
5535,5535.0,765e26acfd4d8a4ae35a2fc5da7d5b8ac2b287fdc6a87efe7e8a5d92f4009099,2014-03-23 22:47:46,"(2013-01-01, 2016-01-01]"
5538,5538.0,d1acad3c65b8af3e4a9babffabd65f1600fababc84dd89e6f2c911843cc5b603,2013-08-29 17:06:54,"(2013-01-01, 2016-01-01]"
5542,5542.0,76770724e0beac3a53b2981504867de6059906bb8f160fda082d1b90304c349f,2014-03-21 13:23:24,"(2013-01-01, 2016-01-01]"
5547,5547.0,9258a1e73acf518af405a0915355b4d4ea005902423e27ac45939bebf2c48d1a,2013-03-27 17:44:18,"(2013-01-01, 2016-01-01]"
5554,5554.0,ee9c5ca6056c5009762b2fb5502107ff5f08fb43b0a646688b2f9080bca203df,2014-11-26 10:58:28,"(2013-01-01, 2016-01-01]"
5556,5556.0,1324f139e341e40830383a259bd95cadeedcc7a9393ac6097ceb614f6520f56d,2014-12-08 17:20:30,"(2013-01-01, 2016-01-01]"
5562,5562.0,dd335c02f04e559cad8e6c913b8fc4409a540b69a229825da4b8de61b745dcfb,2015-01-30 13:13:48,"(2013-01-01, 2016-01-01]"
5564,5564.0,a88bcfb71221275dca10ba926d6b8622f72b618ea7ca4fb951d1751e6c8063be,2015-05-08 16:45:00,"(2013-01-01, 2016-01-01]"
5566,5566.0,f53e5d9bdbe19c40cd5ea7c9e90eda2db8fba6f8761a5d933e57c5a400b51575,2015-05-15 14:22:24,"(2013-01-01, 2016-01-01]"
5570,5570.0,a29c7370d03bd51e604825b530190ddb331748134043282ec50b540ae4858905,2014-01-14 16:19:34,"(2013-01-01, 2016-01-01]"
5574,5574.0,85c503f7bade8a56e2c0ddbc49e29f0254e105bfffd704736d147484f052f008,2015-10-15 15:31:02,"(2013-01-01, 2016-01-01]"
5576,5576.0,c6c68024ca70e5f474e771a6e2a1ca3dd952a992ab38ecbd2b003ac6650aeadb,2014-02-27 11:37:52,"(2013-01-01, 2016-01-01]"
5579,5579.0,edf9954d77d1788cdd859089b12ee28fc4b8dd32e1e0e45a6558211e5032798d,2013-06-13 15:54:28,"(2013-01-01, 2016-01-01]"
5582,5582.0,b2e81999a9862194f72c7e69918c9ef2956f2932d56e4c17ff9844e482f470f3,2014-12-29 17:03:28,"(2013-01-01, 2016-01-01]"
5585,5585.0,5989e23042886ba8dad349d965216d3db6f002799e1757bff6a785e3233175e3,2013-04-12 14:51:06,"(2013-01-01, 2016-01-01]"
5586,5586.0,6f7283eff001e2510c79638ff897f03b3b8e9ede71288017a646bc35917b3c16,2014-03-31 10:20:36,"(2013-01-01, 2016-01-01]"
5591,5591.0,b019ebbf623941b3bec44c0157e4295c69c7c29126b6bd85282e9648ee3aaa60,2013-02-15 19:23:42,"(2013-01-01, 2016-01-01]"
5596,5596.0,3ab2f7e1bc43acdb6665f642e6a9ad78feeee187e210b2c0cdfb845f37b8a998,2014-10-21 09:53:26,"(2013-01-01, 2016-01-01]"
5597,5597.0,0f0776981d94eb0e0f3ac5cb9778880591053221685ddca870ff1c1b28b22fc2,2013-09-20 15:43:28,"(2013-01-01, 2016-01-01]"
5598,5598.0,280c937bbad9d4f4dc21859b677459ffa4b350786e8af3ad355a68509f634099,2014-05-21 17:31:06,"(2013-01-01, 2016-01-01]"
5600,5600.0,21341eaa725b268623def33fe63c8ee181b8eae0d3495f15ebec64e3ab44b10c,2013-10-06 18:41:18,"(2013-01-01, 2016-01-01]"
5601,5601.0,0a560631f9c26c9ab4eb51a7aadccf2b4c4199530c5ff1d6778eece160e6ce07,2013-06-11 18:06:22,"(2013-01-01, 2016-01-01]"
5604,5604.0,139bdc3a6535c8762a2d7d60bc27b96a5381f96013835779179e643184cf4bbe,2013-03-01 15:06:22,"(2013-01-01, 2016-01-01]"
5607,5607.0,7e70e6e009492a20e8c6ef2ef428f5081688c8dd000f8790245ed4830c1f4b2a,2014-08-21 14:32:38,"(2013-01-01, 2016-01-01]"
5609,5609.0,fd7b8e75a588d9b1968f5086956bd297ddd454560a4188c5cc92cb5f335a2a1b,2014-12-10 18:45:40,"(2013-01-01, 2016-01-01]"
5610,5610.0,c97515b50ab9e0172039cccc99a0d8e08982a2dc5aa032443a2211ff1249ef11,2015-04-21 11:50:30,"(2013-01-01, 2016-01-01]"
5611,5611.0,0bea2f7671aaea48db569054e9565711581067e43d73ee5c7a2ebc7e4c7a7739,2014-10-05 11:24:02,"(2013-01-01, 2016-01-01]"
5614,5614.0,0f1c7cacae6ea6f3f5be05f98cf765da004fed3f3a97506ecc1b53ad17fc7735,2014-11-18 16:30:00,"(2013-01-01, 2016-01-01]"
5618,5618.0,a900d85ca08bd16ee4595b1590f05d913dc96ab9dcdc8d4bbf863b5565c38385,2013-02-02 20:52:12,"(2013-01-01, 2016-01-01]"
5619,5619.0,f60e45f9218b2cc62f4df7d7680e0d6af597973759904631ad02061abbab47e4,2014-06-07 01:38:22,"(2013-01-01, 2016-01-01]"
5622,5622.0,a1f3f18c4009d65d2e31ff795f9d1f27d868cdae1db5c0eff962bbce9ce58b56,2014-09-09 09:34:04,"(2013-01-01, 2016-01-01]"
5624,5624.0,39854a6230538a21383b2774e60824bd8ba7064ca487342e92632e54affd1e0d,2013-11-18 11:26:32,"(2013-01-01, 2016-01-01]"
5625,5625.0,cdc5a8039ad6b23db06d1c256d587a4555808179bb038effa28441b4be26678a,2014-03-12 11:53:44,"(2013-01-01, 2016-01-01]"
5626,5626.0,cce433153a4ac3ac72df9edf7ea2887ed3a204fac367b07963509f4737d8eae6,2015-03-27 15:08:50,"(2013-01-01, 2016-01-01]"
5628,5628.0,5b4075b3b62c15afd1fa0bd09d775a182a1836dac941d71131f79fbd20180ec4,2013-03-01 09:50:48,"(2013-01-01, 2016-01-01]"
5634,5634.0,b55d543baa945e6243001b6e3434ac51d25090091135fe2910bfae32da410a9f,2015-11-11 14:40:44,"(2013-01-01, 2016-01-01]"
5635,5635.0,740277d31b343e492ea62d34242f16ad7a469a6c4186063d1ef848d8c51b7e4d,2015-01-15 15:08:58,"(2013-01-01, 2016-01-01]"
5637,5637.0,b01686f03ee44e8a30dbc93bebec758677d95a951aee386db1c784df92ad2b88,2013-11-27 15:03:56,"(2013-01-01, 2016-01-01]"
5643,5643.0,3fbf5dc7c9a2425a5a34db8937d6769c70464b1c9f273108f38c5ecfca5fb2da,2015-02-06 09:01:20,"(2013-01-01, 2016-01-01]"
5644,5644.0,9d4f5596ee62967185b484d83be9e471fa3e7ddafc5e94951939e44195052c27,2015-12-23 09:14:32,"(2013-01-01, 2016-01-01]"
5645,5645.0,d281bc645a2e1a64a75cd33b3670485bf499cbb1d124958ee2ba231ba55e7d3e,2014-10-14 15:05:06,"(2013-01-01, 2016-01-01]"
5648,5648.0,332534b13993f6f7cf0ab627e87867a29b1f1105eb312331daa3f0c8662ede4f,2013-06-08 22:05:28,"(2013-01-01, 2016-01-01]"
5649,5649.0,2a1d8847f4459553d0cfba2e19cc4a0c2cdfe8b7492221bb3486e767af9cfbe4,2013-05-22 09:12:38,"(2013-01-01, 2016-01-01]"
5650,5650.0,e3ec522e754b55d5856da10f3af34ad2c12886dfd3cd47372fb2fb24a23799f7,2015-09-22 16:30:26,"(2013-01-01, 2016-01-01]"
5655,5655.0,bdaf9a7dcdb361ea2b249579dae9e21f5a888de9eed483cce2ff2bc0322acf2e,2014-03-16 19:10:06,"(2013-01-01, 2016-01-01]"
5662,5662.0,1fd6ebcf33b92ef63a29126568e049d859fbb2e61b091c47ab444669df2cc78f,2013-10-29 09:58:44,"(2013-01-01, 2016-01-01]"
5663,5663.0,728e66348278feb0fd16adddd373c1eb00519e00d4c2a85d144a3dc8b19ac6b0,2013-03-08 14:05:26,"(2013-01-01, 2016-01-01]"
5665,5665.0,1d12a8d758f57a06412f80b218c39c650bd96068407e951b5e079935639c892a,2014-07-23 08:00:10,"(2013-01-01, 2016-01-01]"
5679,5679.0,67665f9d6f45bfff468807b13c0a6b278e3c516343a739f508572a21997be593,2013-06-18 19:30:06,"(2013-01-01, 2016-01-01]"
5680,5680.0,ad0aeb6b438e5896e8f552be75fff162873d3c4f27190370f077e15b8c7ba5ac,2013-04-03 20:11:28,"(2013-01-01, 2016-01-01]"
5684,5684.0,6b6b6f31fc586d8239f8b7dbd4636f0f8ddf24f02c586e6e187b8f464a022a5f,2014-03-01 11:40:30,"(2013-01-01, 2016-01-01]"
5689,5689.0,7868cfd2cafc35b41ec0c5d2d0c1ace751ccccc905f977765c90b77fa1464174,2013-03-20 03:32:04,"(2013-01-01, 2016-01-01]"
5691,5691.0,7a409a7e05f0d7d7331fdf9a819ba5f516b0cc7268bca2f685c9bc5cf47f81ae,2014-05-30 09:14:20,"(2013-01-01, 2016-01-01]"
5693,5693.0,85db16d19a04dc168c1ffb525c07035dca7587dc1a1931e7d35132c0ac46706a,2014-07-21 16:42:40,"(2013-01-01, 2016-01-01]"
5694,5694.0,b24c93b5f87bebbc835434ac99b588b98fd65c6352edb113a6a9376e5aaae492,2013-11-03 15:28:58,"(2013-01-01, 2016-01-01]"
5695,5695.0,2bbda1f0d67b2aba443876adf27f65921e168cb9b2596adddd0e200a99b1fcb8,2013-08-12 00:55:38,"(2013-01-01, 2016-01-01]"
5700,5700.0,e3bfe4eee3c8e9a6ba3c8abe56425b5f75840b6e4c179f75ae2b4f58bfe98bbc,2014-01-18 18:25:26,"(2013-01-01, 2016-01-01]"
5701,5701.0,6c5f6d04b8e5e5a5dc4651e2ca4b5b72f0b5d389323a5de5ccabdc81f1370a44,2013-02-22 18:04:40,"(2013-01-01, 2016-01-01]"
5702,5702.0,5a9f69f49c58aa4bc3893ab7e91ac1891c0b3b93f0aeca4d9fbf3b3cc14077d7,2014-02-10 19:03:54,"(2013-01-01, 2016-01-01]"
5707,5707.0,2a4cc861ae78c4daafdb8db82b9765d02525b6de87f2d10be22f074fb0a3b168,2015-11-12 21:35:28,"(2013-01-01, 2016-01-01]"
5710,5710.0,75b109b4967c37af2843a130f90938690b54175af3cadfe3b5bb696b675deff4,2014-09-27 17:41:24,"(2013-01-01, 2016-01-01]"
5712,5712.0,e09d471991597527a7c149827f5669c5c4efb831e86b098590cf7bf1794f094f,2014-03-10 05:39:52,"(2013-01-01, 2016-01-01]"
5715,5715.0,6440cd126026b0cd1b8d995a41ed5da7adf8b673a0f217656a0d15684524cf38,2014-09-09 15:13:08,"(2013-01-01, 2016-01-01]"
5716,5716.0,9777db53e5c898bcc81a90ffc7001c4a27d307c675a6e051c4ced72af90780db,2014-04-10 15:04:26,"(2013-01-01, 2016-01-01]"
5717,5717.0,9194950e19b8343e046766ab84164dce653f30e1b1d8efbe6c2747cd30667eaf,2013-05-17 19:33:16,"(2013-01-01, 2016-01-01]"
5722,5722.0,adc74e07910c7284b5a0b05c66cee1e1cf273fca82c78ad854624db75b0b7f53,2013-09-10 16:48:06,"(2013-01-01, 2016-01-01]"
5724,5724.0,ae28ec867e728d97c1f1ac3d5d5f2ee131c387712c9f078ac87bb20168e5fa38,2013-11-09 15:52:02,"(2013-01-01, 2016-01-01]"
5725,5725.0,84e197eef0fb2233e71ef78733c391438a9bd7ea41541b8c0643e1aa081240ca,2015-04-27 11:35:04,"(2013-01-01, 2016-01-01]"
5738,5738.0,4e98d0ecbfb278865e4da59f4cf3031d9f2169b1ea660b6f4bbd2317c7540985,2014-06-08 15:55:40,"(2013-01-01, 2016-01-01]"
5741,5741.0,cc2b32abdef739320fe9ab544a2b13d2adf8b66b3c77ddd6a3cef2155cb1e1d8,2014-08-27 18:56:16,"(2013-01-01, 2016-01-01]"
5742,5742.0,83e13de38b66930bc72a1e599488c02284708de7fd6c576a4b6c7f500632b1bb,2013-01-12 18:19:48,"(2013-01-01, 2016-01-01]"
5743,5743.0,323b73c99fce5096de10d042218f0b4b3f5b11028be356e63035160aec918445,2013-02-28 20:50:24,"(2013-01-01, 2016-01-01]"
5746,5746.0,0c90236139f6f1480834016f257a553316213e84f63e898092bad99f470958e8,2014-02-26 17:13:22,"(2013-01-01, 2016-01-01]"
5752,5752.0,6946ae2d96b1b82ec7db91eed3790ef85e2107bd1225077a2cbc12b795911bf8,2013-06-11 00:02:08,"(2013-01-01, 2016-01-01]"
5754,5754.0,7d7474acebcef97055b1f2996332ba06dbb9390e5c583b942d22e1c2d9365eb7,2013-07-27 20:06:16,"(2013-01-01, 2016-01-01]"
5756,5756.0,7155e9de4e129efc2dc800d7c0b3bf3070156465b84aa36c7e47f285c8e68836,2013-02-01 14:22:14,"(2013-01-01, 2016-01-01]"
5759,5759.0,7c7e3aa102ff274dfc5a6ff9e503d3a6ed6f38402290ed35c501f8204839efab,2015-07-18 16:07:04,"(2013-01-01, 2016-01-01]"
5760,5760.0,77d779f82ddc50b0aa8ea4b1c0e4a4f5d4fe5f5ca063129851a32f53181a6ffb,2013-04-23 22:55:08,"(2013-01-01, 2016-01-01]"
5765,5765.0,1f6cfd605cab02b1fff30e251a1a0d2a18d38d72e51cc49c57129e5c18cc1328,2013-04-29 14:27:26,"(2013-01-01, 2016-01-01]"
5767,5767.0,4ac46d0c24f65e85a18633add567012118563312ffc8c41e5424d1385b1c2806,2014-07-30 16:16:02,"(2013-01-01, 2016-01-01]"
5768,5768.0,afb97b2c2a06587d640a5792d5210037ad28511b9b227698f1b3a78a6b9ca0df,2014-08-08 12:04:40,"(2013-01-01, 2016-01-01]"
5770,5770.0,05f07f2d5a90fc4dfd28ae78199adc0c79b63f9255c49945de4c7012571a34f7,2014-05-23 23:07:28,"(2013-01-01, 2016-01-01]"
5771,5771.0,38014a5c62e7f1c8db3c3af35df732b2074a7be7b39a66ce8697250e6bb76ad7,2014-08-29 14:46:20,"(2013-01-01, 2016-01-01]"
5772,5772.0,92dad76a22a287b3e3ea2e609d87f99d1a821c363e0cefa9735c4dd44b19a264,2014-03-11 14:07:06,"(2013-01-01, 2016-01-01]"
5775,5775.0,0c4cb815fd5b651d5ee3781c926bc915792ba8fd3b487384b146ceaebf11fbca,2014-12-07 22:05:40,"(2013-01-01, 2016-01-01]"
5779,5779.0,e038a17a81354e39350af6c0386ccd52ca8492b55bf2ef9d5b17fe4a8b5cec3c,2013-11-20 09:41:02,"(2013-01-01, 2016-01-01]"
5780,5780.0,19ec3f072d1b9a95cca3e9a521fadeccb36707f5d4f84b781d69c2eff3cdca3d,2014-06-25 12:47:56,"(2013-01-01, 2016-01-01]"
5781,5781.0,d7a6a17199a93fded2ce87c74986e52ae7410118b18feee75afe545a0af097aa,2013-09-29 21:53:46,"(2013-01-01, 2016-01-01]"
5784,5784.0,6dff71c5bc468022579678d04088e03092286aa728817ab43281834054e2a50a,2014-08-18 23:52:52,"(2013-01-01, 2016-01-01]"
5785,5785.0,2529f6cc996bae7b0e230da48ed0d74514d54163bf6184037601384a96280690,2013-08-29 16:35:12,"(2013-01-01, 2016-01-01]"
5786,5786.0,6eb206aa7197eba1e36fe7498f5b9453674a83b8f4a6444f11752485e02c9560,2013-08-05 17:43:26,"(2013-01-01, 2016-01-01]"
5788,5788.0,32172f7bd24030d70ce23ac178202a576dde0bba24946374f147ac5c933603d0,2013-12-04 18:31:10,"(2013-01-01, 2016-01-01]"
5789,5789.0,676ac9d78e6fdc752a956f316dc61cadd6c472777ab3b0af216c89590b9f4848,2015-05-14 14:51:44,"(2013-01-01, 2016-01-01]"
5791,5791.0,fbba790b522ac66b2ee98726f085f68019476894325da18cd0e1411d1346884f,2013-02-05 10:22:18,"(2013-01-01, 2016-01-01]"
5792,5792.0,240b63386eb93ade8166cdfe286ef2219852896bde8c2d3e5c8d0011ebbf58a1,2014-01-22 16:06:12,"(2013-01-01, 2016-01-01]"
5794,5794.0,5bf9210cc356061de869dbea5d10e5bfc12511add56d9fb88f9c4a69745c50a9,2015-08-26 15:09:46,"(2013-01-01, 2016-01-01]"
5796,5796.0,32ab1d2e1fe7d88bc5a6b220e389e5b16c587835c99ad50ba6e07b6e1c83a1ab,2015-01-25 09:53:04,"(2013-01-01, 2016-01-01]"
5797,5797.0,30789a9a91d6b6f193659732c846ad1661aa8ee3b0acebf6d8a24138ff913c7a,2014-04-24 16:58:50,"(2013-01-01, 2016-01-01]"
5798,5798.0,233439eda312f7a6159937b55bf279054ff68e509aa2544ce29190f329f697e7,2013-09-23 05:09:48,"(2013-01-01, 2016-01-01]"
5799,5799.0,9e44a2b53c5130118088410d48156e5bd3781a66187b03f18031ef5bf9d5ead6,2014-02-03 16:09:12,"(2013-01-01, 2016-01-01]"
5805,5805.0,d62dd73b6dd9a6cf2067eefe6de0464e0d6e88862b024efba62be1f314ce6460,2014-02-09 08:43:28,"(2013-01-01, 2016-01-01]"
5806,5806.0,02ed4b09bd719e462dcc0d38237bb3949d471df7f17d81ef701dc3e08b26f316,2014-06-04 16:21:38,"(2013-01-01, 2016-01-01]"
5807,5807.0,943ca4890135f6a93cc40d9de30c5181b3209b6a4e0e7451e4264e07923e7338,2013-02-06 09:15:48,"(2013-01-01, 2016-01-01]"
5809,5809.0,10157e5375e91c98692b641777e9c2de1ce7e5b8f9dfe8ce6ee3a48df877d742,2013-10-25 16:54:52,"(2013-01-01, 2016-01-01]"
5810,5810.0,42df60bef8132d77d77d1921141fbd9d774aeacef5a3ed1aab0425e8c7de6de5,2015-02-12 12:33:26,"(2013-01-01, 2016-01-01]"
5815,5815.0,080b4a3a916e29014e8f3577edf2bc66949a5cf6ac6b151c0df2e29bbf140f21,2015-09-09 15:14:08,"(2013-01-01, 2016-01-01]"
5816,5816.0,eeeca73932354f26f85ab270f35dbd7cfa9efae3e0fc4026509500aef3eca95c,2013-04-15 09:34:10,"(2013-01-01, 2016-01-01]"
5817,5817.0,612b9d9072c5ef766343c94e4f83ce5329949e0b932a2b2f797a0a3bd76c2cef,2014-03-06 01:15:46,"(2013-01-01, 2016-01-01]"
5818,5818.0,9dc358c5ceb5efb55286d1ac92914093e0135a422618af05c37be02e64462fd7,2013-11-21 03:20:44,"(2013-01-01, 2016-01-01]"
5820,5820.0,68679c2c585bd1372a6e95583f496d593915c3c60d7da28a201b9221950e17b7,2014-05-11 17:38:40,"(2013-01-01, 2016-01-01]"
